mean,Shape_Leng,shapeGroup,shapeType,shapeID,Shape_Area,Level,shapeName,system:index
0.02458432025729868,1.7469864252,KEN,ADM2,KEN-ADM2-3690345B56101260,0.0408293109314,ADM2,Ainabkoi,00000000000000000000
0.027296413492299648,0.91730661057,KEN,ADM2,KEN-ADM2-3690345B87011697,0.0199566503878,ADM2,Ainamoi,00000000000000000001
0.02836518677939999,1.4026373551,KEN,ADM2,KEN-ADM2-3690345B66326805,0.0379999869223,ADM2,Aldai,00000000000000000002
0.03167865338650311,1.08135431882,KEN,ADM2,KEN-ADM2-3690345B40354507,0.0493573143102,ADM2,Alego Usonga,00000000000000000003
0.029915629074040943,0.743914964908,KEN,ADM2,KEN-ADM2-3690345B85995800,0.0213654705587,ADM2,Awendo,00000000000000000004
0.025632839776135116,0.797055288104,KEN,ADM2,KEN-ADM2-3690345B44725380,0.0242341556651,ADM2,Bahati,00000000000000000005
0.029719805966295698,3.9371610002,KEN,ADM2,KEN-ADM2-3690345B27724194,0.39324541533,ADM2,Balambala,00000000000000000006
0.028553701783329832,2.7993682697,KEN,ADM2,KEN-ADM2-3690345B79718155,0.247446126416,ADM2,Banissa,00000000000000000007
0.027495707467955953,1.33254129891,KEN,ADM2,KEN-ADM2-3690345B17008822,0.0537580755686,ADM2,Baringo Central,00000000000000000008
0.02831066922073091,1.7185920354,KEN,ADM2,KEN-ADM2-3690345B12399496,0.132740713223,ADM2,Baringo North,00000000000000000009
0.028308976819943845,2.61185421842,KEN,ADM2,KEN-ADM2-3690345B67136277,0.148415380937,ADM2,Baringo South,0000000000000000000a
0.026528699863954862,1.43485440469,KEN,ADM2,KEN-ADM2-3690345B96204901,0.0310939949348,ADM2,Belgut,0000000000000000000b
0.027964633171691632,0.682055658346,KEN,ADM2,KEN-ADM2-3690345B3857870,0.0195284354115,ADM2,Bobasi,0000000000000000000c
0.028104809315231665,0.443170394603,KEN,ADM2,KEN-ADM2-3690345B15337870,0.00927489122284,ADM2,Bomachoge Borabu,0000000000000000000d
0.028937781393267067,0.504551277724,KEN,ADM2,KEN-ADM2-3690345B87987542,0.00828719656932,ADM2,Bomachoge Chache,0000000000000000000e
0.026304476303469545,1.00094952497,KEN,ADM2,KEN-ADM2-3690345B11308046,0.0218514754117,ADM2,Bomet Central,0000000000000000000f
0.02630780836504422,1.09768611641,KEN,ADM2,KEN-ADM2-3690345B24850666,0.0248468523234,ADM2,Bomet East,00000000000000000010
0.029837131920319743,0.400134362061,KEN,ADM2,KEN-ADM2-3690345B57874743,0.0102921277309,ADM2,Bonchari,00000000000000000011
0.03191766746286632,1.51309451715,KEN,ADM2,KEN-ADM2-3690345B53369334,0.10646806667,ADM2,Bondo,00000000000000000012
0.027043230547298153,1.18656826475,KEN,ADM2,KEN-ADM2-3690345B73345410,0.0238283075661,ADM2,Borabu,00000000000000000013
0.03227032787964911,0.641532002317,KEN,ADM2,KEN-ADM2-3690345B58170852,0.0252364020155,ADM2,Budalangi,00000000000000000014
0.03135744230266078,0.971189406685,KEN,ADM2,KEN-ADM2-3690345B64936902,0.0280565255558,ADM2,Bumula,00000000000000000015
0.029812974765881205,4.98777192828,KEN,ADM2,KEN-ADM2-3690345B32160578,1.10515698928,ADM2,Bura,00000000000000000016
0.027397288896359968,0.774757639583,KEN,ADM2,KEN-ADM2-3690345B3601293,0.0256495353618,ADM2,Buret,00000000000000000017
0.03110018265099976,0.798038388102,KEN,ADM2,KEN-ADM2-3690345B21467447,0.0169979515601,ADM2,Butere,00000000000000000018
0.031526851814649426,0.740607970458,KEN,ADM2,KEN-ADM2-3690345B44760091,0.0197391709166,ADM2,Butula,00000000000000000019
0.02406084633256459,2.26975096432,KEN,ADM2,KEN-ADM2-3690345B37251630,0.106820483335,ADM2,Buuri,0000000000000000001a
0.024996543384662537,1.96530797426,KEN,ADM2,KEN-ADM2-3690345B47432505,0.0627054716627,ADM2,Cental Imenti,0000000000000000001b
0.030543783831090427,0.250735774933,KEN,ADM2,KEN-ADM2-3690345B1634426,0.00185388869227,ADM2,Changamwe,0000000000000000001c
0.02670809833989208,1.1410750327,KEN,ADM2,KEN-ADM2-3690345B54379050,0.0435947277517,ADM2,Chepalungu,0000000000000000001d
0.026602643697276284,1.20107983018,KEN,ADM2,KEN-ADM2-3690345B82058424,0.0509903433963,ADM2,Cherangany,0000000000000000001e
0.026600209207906848,1.15609636123,KEN,ADM2,KEN-ADM2-3690345B21732080,0.0394901731036,ADM2,Chesumei,0000000000000000001f
0.02954839458937579,4.58150511135,KEN,ADM2,KEN-ADM2-3690345B27027716,0.56261020054,ADM2,Dadaab,00000000000000000020
0.026548407850527193,0.267128465588,KEN,ADM2,KEN-ADM2-3690345B94770291,0.00198642271282,ADM2,Dagoretti,00000000000000000021
0.029307750796984985,0.934261685822,KEN,ADM2,KEN-ADM2-3690345B7057112,0.046175643024,ADM2,Dujis,00000000000000000022
0.025071194788251303,1.43387614743,KEN,ADM2,KEN-ADM2-3690345B24430479,0.0757732853086,ADM2,Eldama Ravine,00000000000000000023
0.029833353074102446,4.09241834666,KEN,ADM2,KEN-ADM2-3690345B93713648,0.385451758737,ADM2,Eldas,00000000000000000024
0.027052192614747984,0.130085079652,KEN,ADM2,KEN-ADM2-3690345B3252702,6.64901959297E-4,ADM2,Embakasi Central,00000000000000000025
0.026762740171901524,0.405265792021,KEN,ADM2,KEN-ADM2-3690345B46280660,0.00697580217167,ADM2,Embakasi East,00000000000000000026
0.02713178623735126,0.143452057817,KEN,ADM2,KEN-ADM2-3690345B8729405,4.41181256097E-4,ADM2,Embakasi North,00000000000000000027
0.026719528581656698,0.243431047775,KEN,ADM2,KEN-ADM2-3690345B16698266,0.00142609820487,ADM2,Embakasi South,00000000000000000028
0.02710189790092994,0.168044565132,KEN,ADM2,KEN-ADM2-3690345B13029348,7.93166442342E-4,ADM2,Embakasi West,00000000000000000029
0.026850609706184143,1.40744027657,KEN,ADM2,KEN-ADM2-3690345B16880297,0.0294820089001,ADM2,Emgwen,0000000000000000002a
0.03031015555453675,0.431816084001,KEN,ADM2,KEN-ADM2-3690345B83775094,0.00724525359689,ADM2,Emuhaya,0000000000000000002b
0.027088506466528346,0.937819836085,KEN,ADM2,KEN-ADM2-3690345B43070033,0.026413540415,ADM2,Emurua Dikirr,0000000000000000002c
0.024912971921512553,1.28317477736,KEN,ADM2,KEN-ADM2-3690345B13795102,0.0543532535034,ADM2,Endebess,0000000000000000002d
0.02937667010591919,5.27350132318,KEN,ADM2,KEN-ADM2-3690345B23502203,1.34739008043,ADM2,Fafi,0000000000000000002e
0.031890415404978396,0.765178751116,KEN,ADM2,KEN-ADM2-3690345B27459694,0.0222047765064,ADM2,Funyula,0000000000000000002f
0.02813549521953054,2.33793649722,KEN,ADM2,KEN-ADM2-3690345B57400974,0.107518612795,ADM2,Gachoka,00000000000000000030
0.02973014573255323,4.36625694526,KEN,ADM2,KEN-ADM2-3690345B39955387,0.787267473307,ADM2,Galole,00000000000000000031
0.029696899950092136,2.56000399592,KEN,ADM2,KEN-ADM2-3690345B57182923,0.238828828118,ADM2,Ganze,00000000000000000032
0.02959057842546464,6.34278727113,KEN,ADM2,KEN-ADM2-3690345B37034434,1.29298088148,ADM2,Garsen,00000000000000000033
0.026362332730393862,2.42070928019,KEN,ADM2,KEN-ADM2-3690345B30152017,0.0488006114383,ADM2,Gatanga,00000000000000000034
0.02533316952411782,0.993123530531,KEN,ADM2,KEN-ADM2-3690345B78766292,0.0190562071078,ADM2,Gatundu North,00000000000000000035
0.025525201186745297,0.939206271244,KEN,ADM2,KEN-ADM2-3690345B15041000,0.018013492523,ADM2,Gatundu South,00000000000000000036
0.03101172469621056,1.0059503196,KEN,ADM2,KEN-ADM2-3690345B44874747,0.0327381733642,ADM2,Gem,00000000000000000037
0.02521904134141863,1.02696406448,KEN,ADM2,KEN-ADM2-3690345B44477946,0.0379498565063,ADM2,Gichugu,00000000000000000038
0.02552103345811531,1.89738899468,KEN,ADM2,KEN-ADM2-3690345B33732259,0.102690175255,ADM2,Gilgil,00000000000000000039
0.025766806171268673,0.756157301601,KEN,ADM2,KEN-ADM2-3690345B93229578,0.0140557399999,ADM2,Githunguri,0000000000000000003a
0.029197465564335386,0.874203845118,KEN,ADM2,KEN-ADM2-3690345B99793548,0.015164007811,ADM2,Hamisi,0000000000000000003b
0.03132072415513698,0.895106514965,KEN,ADM2,KEN-ADM2-3690345B87180909,0.0218580740194,ADM2,Homa Bay,0000000000000000003c
0.02782719953438567,2.17623463562,KEN,ADM2,KEN-ADM2-3690345B88350671,0.0651855653738,ADM2,Igembe Central,0000000000000000003d
0.02739486039218819,1.29499948157,KEN,ADM2,KEN-ADM2-3690345B64488777,0.0874111483302,ADM2,Igembe North,0000000000000000003e
0.028833820235990668,1.81656000318,KEN,ADM2,KEN-ADM2-3690345B98815359,0.0681664550572,ADM2,Igembe South,0000000000000000003f
0.02936838223091879,4.95243718201,KEN,ADM2,KEN-ADM2-3690345B39957552,0.668431351214,ADM2,Ijara,00000000000000000040
0.03010546610812565,0.6536979577,KEN,ADM2,KEN-ADM2-3690345B86274459,0.0116853760916,ADM2,Ikolomani,00000000000000000041
0.02964020348864411,9.28777185634,KEN,ADM2,KEN-ADM2-3690345B86520982,1.24506356936,ADM2,Isiolo North,00000000000000000042
0.029662139559290018,5.37904118181,KEN,ADM2,KEN-ADM2-3690345B7196949,0.818786695529,ADM2,Isiolo South,00000000000000000043
0.030481077229933234,0.339882118515,KEN,ADM2,KEN-ADM2-3690345B5854263,0.00258313410144,ADM2,Jomvu,00000000000000000044
0.027191768186267343,1.13434656465,KEN,ADM2,KEN-ADM2-3690345B23762586,0.0303444523402,ADM2,Juja,00000000000000000045
0.026111048986230838,0.384770732089,KEN,ADM2,KEN-ADM2-3690345B23474610,0.00456838148631,ADM2,Kabete,00000000000000000046
0.03002423619327697,0.822640494151,KEN,ADM2,KEN-ADM2-3690345B8363355,0.0200601455674,ADM2,Kabondo Kasipul,00000000000000000047
0.029697482931477424,0.700803071958,KEN,ADM2,KEN-ADM2-3690345B18415588,0.0189909114449,ADM2,Kabuchai,00000000000000000048
0.02838142343607525,3.67295365125,KEN,ADM2,KEN-ADM2-3690345B96420019,0.334187418837,ADM2,Kacheliba,00000000000000000049
0.026668496318896867,1.06695926339,KEN,ADM2,KEN-ADM2-3690345B91672640,0.0328598943907,ADM2,Kaiti,0000000000000000004a
0.026614066854006965,2.93741859028,KEN,ADM2,KEN-ADM2-3690345B12456151,0.350019779384,ADM2,Kajiado Central,0000000000000000004b
0.026887908014121463,3.84441704839,KEN,ADM2,KEN-ADM2-3690345B8032950,0.265712769388,ADM2,Kajiado East,0000000000000000004c
0.026413307484645675,0.674149475584,KEN,ADM2,KEN-ADM2-3690345B74361181,0.00913410522552,ADM2,Kajiado North,0000000000000000004d
0.027262651595960752,3.38808789235,KEN,ADM2,KEN-ADM2-3690345B68840739,0.515501968014,ADM2,Kajiado South,0000000000000000004e
0.028707119637380454,4.19456744942,KEN,ADM2,KEN-ADM2-3690345B95031868,0.638814374725,ADM2,Kajiado West,0000000000000000004f
0.029709424041868132,1.36323592547,KEN,ADM2,KEN-ADM2-3690345B82097717,0.0544075308499,ADM2,Kaloleni,00000000000000000050
0.027124033007649172,0.139900313862,KEN,ADM2,KEN-ADM2-3690345B68376297,7.18135459802E-4,ADM2,Kamukunji,00000000000000000051
0.026670520367808075,0.941101196439,KEN,ADM2,KEN-ADM2-3690345B39922648,0.0170580343474,ADM2,Kandara,00000000000000000052
0.030452885734870223,1.12677124934,KEN,ADM2,KEN-ADM2-3690345B98264504,0.0259316067441,ADM2,Kanduyi,00000000000000000053
0.024716093033889684,1.26671938239,KEN,ADM2,KEN-ADM2-3690345B16266840,0.028542527264,ADM2,Kangema,00000000000000000054
0.02679726749769733,0.611159908261,KEN,ADM2,KEN-ADM2-3690345B16048594,0.013896319438,ADM2,Kangundo,00000000000000000055
0.02765366321002719,3.09998270578,KEN,ADM2,KEN-ADM2-3690345B66618988,0.144343169265,ADM2,Kapenguria,00000000000000000056
0.025863367118186792,0.971852321158,KEN,ADM2,KEN-ADM2-3690345B8586526,0.0290169290496,ADM2,Kapseret,00000000000000000057
0.03185732771552361,1.13844262229,KEN,ADM2,KEN-ADM2-3690345B84450995,0.0607537593273,ADM2,Karachuonyo,00000000000000000058
0.02719024239268755,0.712714883536,KEN,ADM2,KEN-ADM2-3690345B10307616,0.0110736011415,ADM2,Kasarani,00000000000000000059
0.03086128217784722,0.631206870058,KEN,ADM2,KEN-ADM2-3690345B16256940,0.0209707005596,ADM2,Kasipul,0000000000000000005a
0.026597691215885236,0.897551256555,KEN,ADM2,KEN-ADM2-3690345B91703743,0.0167415041685,ADM2,Kathiani,0000000000000000005b
0.027076179571678457,1.13391886427,KEN,ADM2,KEN-ADM2-3690345B80799816,0.0440240261359,ADM2,Keiyo North,0000000000000000005c
0.026136308615914542,1.41505813307,KEN,ADM2,KEN-ADM2-3690345B79455682,0.0720062256662,ADM2,Keiyo South,0000000000000000005d
0.024891700171404213,1.95552311426,KEN,ADM2,KEN-ADM2-3690345B16901732,0.0544939213182,ADM2,Kesses,0000000000000000005e
0.030587014342275454,0.760461082701,KEN,ADM2,KEN-ADM2-3690345B75806488,0.0117325526835,ADM2,Khwisero,0000000000000000005f
0.0259599490102134,0.530997901296,KEN,ADM2,KEN-ADM2-3690345B40740711,0.00720464174127,ADM2,Kiambaa,00000000000000000060
0.02669024065602601,0.548588019204,KEN,ADM2,KEN-ADM2-3690345B3487960,0.00796244668767,ADM2,Kiambu,00000000000000000061
0.026944029190161336,0.204387100703,KEN,ADM2,KEN-ADM2-3690345B67515552,0.00100197842996,ADM2,Kibra,00000000000000000062
0.028364871734865408,2.92973642147,KEN,ADM2,KEN-ADM2-3690345B18083026,0.180503461521,ADM2,Kibwezi East,00000000000000000063
0.028157007470742065,2.41417934846,KEN,ADM2,KEN-ADM2-3690345B52980879,0.143710723863,ADM2,Kibwezi West,00000000000000000064
0.023670664784749693,2.65482553521,KEN,ADM2,KEN-ADM2-3690345B56141305,0.147380268047,ADM2,Kieni,00000000000000000065
0.02551915919416651,1.35837915429,KEN,ADM2,KEN-ADM2-3690345B1253030,0.0256941903423,ADM2,Kigumo,00000000000000000066
0.027661617663099332,1.22116736999,KEN,ADM2,KEN-ADM2-3690345B17352185,0.0248362931037,ADM2,Kiharu,00000000000000000067
0.026252403938111096,0.766768151178,KEN,ADM2,KEN-ADM2-3690345B35903267,0.0141641490709,ADM2,Kikuyu,00000000000000000068
0.027902302527688494,3.03764567641,KEN,ADM2,KEN-ADM2-3690345B83855835,0.206303007368,ADM2,Kilgoris,00000000000000000069
0.029973794101891105,2.57274114948,KEN,ADM2,KEN-ADM2-3690345B26072415,0.063840967832,ADM2,Kilifi North,0000000000000000006a
0.030133338767770853,1.10339866172,KEN,ADM2,KEN-ADM2-3690345B19668002,0.0345432112097,ADM2,Kilifi South,0000000000000000006b
0.026965133201239548,0.22807873596,KEN,ADM2,KEN-ADM2-3690345B29601498,0.00238546350977,ADM2,Kilimani,0000000000000000006c
0.026680652660799678,1.58043055338,KEN,ADM2,KEN-ADM2-3690345B90836669,0.0669170173185,ADM2,Kilome,0000000000000000006d
0.028316657642465076,0.656575862391,KEN,ADM2,KEN-ADM2-3690345B62824499,0.0144143199544,ADM2,Kimilili,0000000000000000006e
0.027657719416236272,1.12883907039,KEN,ADM2,KEN-ADM2-3690345B18186171,0.0299515775334,ADM2,Kiminini,0000000000000000006f
0.029317518123412913,3.93469354102,KEN,ADM2,KEN-ADM2-3690345B42280794,0.39361774142,ADM2,Kinango,00000000000000000070
0.02304054846418064,1.33917472915,KEN,ADM2,KEN-ADM2-3690345B81665668,0.0437826919652,ADM2,Kinangop,00000000000000000071
0.023100844028385154,1.55103332683,KEN,ADM2,KEN-ADM2-3690345B63059748,0.0764642205834,ADM2,Kipipiri,00000000000000000072
0.024934770827329557,2.02724278343,KEN,ADM2,KEN-ADM2-3690345B74558415,0.0611295800233,ADM2,Kipkelion East,00000000000000000073
0.027021041734531744,0.898342221163,KEN,ADM2,KEN-ADM2-3690345B68377672,0.0286215173922,ADM2,Kipkelion West,00000000000000000074
0.025444492787573908,1.01795086255,KEN,ADM2,KEN-ADM2-3690345B72440062,0.0192766007207,ADM2,Kirinyaga Central,00000000000000000075
0.0303560075333985,0.764960170786,KEN,ADM2,KEN-ADM2-3690345B46227387,0.00729024989538,ADM2,Kisauni,00000000000000000076
0.03213277180467862,0.462467696738,KEN,ADM2,KEN-ADM2-3690345B66418462,0.00554979098917,ADM2,Kisumu Central,00000000000000000077
0.03207446051066021,0.939202405453,KEN,ADM2,KEN-ADM2-3690345B78630596,0.0134415429162,ADM2,Kisumu East,00000000000000000078
0.03182895497354725,0.775223352205,KEN,ADM2,KEN-ADM2-3690345B22616808,0.0253761173387,ADM2,Kisumu West,00000000000000000079
0.028163564006571867,1.8166172204,KEN,ADM2,KEN-ADM2-3690345B23467699,0.059205425408,ADM2,Kitui Central,0000000000000000007a
0.029030449063541595,3.26714766946,KEN,ADM2,KEN-ADM2-3690345B18560883,0.384090570261,ADM2,Kitui East,0000000000000000007b
0.02800392777577047,3.46337405712,KEN,ADM2,KEN-ADM2-3690345B30307250,0.124282001216,ADM2,Kitui Rural,0000000000000000007c
0.028947851487384702,6.18750198602,KEN,ADM2,KEN-ADM2-3690345B42419317,1.03408081816,ADM2,Kitui South,0000000000000000007d
0.027569788668936158,1.07634544948,KEN,ADM2,KEN-ADM2-3690345B51866929,0.0512212005388,ADM2,Kitui West,0000000000000000007e
0.028847200614098144,0.484879492116,KEN,ADM2,KEN-ADM2-3690345B81940604,0.0105968585245,ADM2,Kitutu Chache North,0000000000000000007f
0.029410282292160455,0.450299020825,KEN,ADM2,KEN-ADM2-3690345B36303476,0.00792736864717,ADM2,Kitutu Chache South,00000000000000000080
0.027363366313111856,0.708170004179,KEN,ADM2,KEN-ADM2-3690345B81185390,0.020612298993,ADM2,Kitutu Masaba,00000000000000000081
0.025795968553983542,1.44148028179,KEN,ADM2,KEN-ADM2-3690345B88904358,0.0691694313946,ADM2,Konoin,00000000000000000082
0.023986691070342202,1.70389543418,KEN,ADM2,KEN-ADM2-3690345B76586510,0.0496766227641,ADM2,Kuresoi North,00000000000000000083
0.024047189438549332,1.02473777672,KEN,ADM2,KEN-ADM2-3690345B28239451,0.042647722047,ADM2,Kuresoi South,00000000000000000084
0.02866888370522826,0.955367884526,KEN,ADM2,KEN-ADM2-3690345B3888908,0.0193593041354,ADM2,Kuria East,00000000000000000085
0.029581386763873188,0.829739440028,KEN,ADM2,KEN-ADM2-3690345B80103047,0.0277746948556,ADM2,Kuria West,00000000000000000086
0.027007458434272064,0.903987462009,KEN,ADM2,KEN-ADM2-3690345B31421163,0.0377686454856,ADM2,Kwanza,00000000000000000087
0.029343522362679415,2.77068386368,KEN,ADM2,KEN-ADM2-3690345B11414306,0.288381365177,ADM2,Lafey,00000000000000000088
0.029758239818423425,4.06946567854,KEN,ADM2,KEN-ADM2-3690345B2529512,0.52433513977,ADM2,Lagdera,00000000000000000089
0.025152321644834722,3.20186455402,KEN,ADM2,KEN-ADM2-3690345B81754377,0.261784850399,ADM2,Laikipia East,0000000000000000008a
0.025867069642557975,4.36271643634,KEN,ADM2,KEN-ADM2-3690345B86588823,0.399409739499,ADM2,Laikipia North,0000000000000000008b
0.025316326279380817,2.35016920237,KEN,ADM2,KEN-ADM2-3690345B379845,0.113612325044,ADM2,Laikipia West,0000000000000000008c
0.029704829515109308,8.65553724757,KEN,ADM2,KEN-ADM2-3690345B16201420,1.95790999167,ADM2,Laisamis,0000000000000000008d
0.02939122283948895,3.91692870457,KEN,ADM2,KEN-ADM2-3690345B44764722,0.175038630205,ADM2,Lamu East,0000000000000000008e
